Invoice_ID,Order_Date,Client_ID,Client_Tier,Industry,City,Sales_Channel,Product_Category,Units_Sold,Revenue,Cost,Profit
INV000970,2025-12-04,CL0110,Bronze,Finance,Chennai,Online,Hardware,6,19018.57,723.5,18295.07
INV000971,2025-08-31,CL0242,Silver,Retail,Delhi,Direct Sales,Subscription,18,8604.44,688.11,7916.33
INV000972,2023-06-16,CL0140,Gold,Technology,Delhi,Direct Sales,Services,4,12534.27,5293.21,7241.06
INV000973,2024-09-28,CL0146,Platinum,Technology,Hyderabad,Partner,Software,12,2569.5,1702.3,867.2
INV000974,2023-12-02,CL0173,Silver,Manufacturing,Mumbai,Online,Hardware,14,15846.88,7514.51,8332.37
INV000975,2025-04-10,CL0236,Silver,Finance,Mumbai,Direct Sales,Subscription,19,21451.53,244.46,21207.07
INV000976,2025-06-24,CL0171,Silver,Technology,Delhi,Partner,Services,2,12296.93,6073.72,6223.21
INV000977,2023-03-17,CL0041,Silver,Finance,Mumbai,Online,Software,8,14919.39,8844.2,6075.19
INV000978,2024-10-28,CL0077,Silver,Manufacturing,Delhi,Online,Services,14,16155.5,14162.49,1993.01
INV000979,2025-06-26,CL0111,Platinum,Manufacturing,Pune,Partner,Services,2,12898.39,10167.56,2730.83
INV000980,2025-08-30,CL0078,Platinum,Healthcare,Hyderabad,Online,Software,11,14361.68,6898.48,7463.2
INV000981,2023-03-24,CL0022,Platinum,Retail,Delhi,Direct Sales,Hardware,9,4798.57,2334.07,2464.5
INV000982,2023-01-07,CL0150,Gold,Finance,Hyderabad,Online,Subscription,16,14751.42,3210.05,11541.37
INV000983,2023-11-11,CL0232,Gold,Manufacturing,Delhi,Online,Software,18,16659.67,252.42,16407.25
INV000984,2025-08-19,CL0202,Bronze,Technology,Chennai,Partner,Subscription,6,5653.38,3919.08,1734.3
INV000985,2025-01-20,CL0072,Gold,Retail,Mumbai,Partner,Services,19,4714.35,867.31,3847.04
INV000986,2024-08-09,CL0111,Gold,Manufacturing,Chennai,Online,Services,13,22869.11,2560.97,20308.14
INV000987,2025-04-27,CL0088,Gold,Retail,Bangalore,Direct Sales,Subscription,3,1449.75,1255.44,194.31
INV000988,2025-01-03,CL0033,Gold,Finance,Delhi,Online,Services,1,13920.39,9977.8,3942.59
INV000989,2024-08-27,CL0246,Bronze,Manufacturing,Hyderabad,Direct Sales,Software,19,17381.98,6218.27,11163.71
INV000990,2025-10-03,CL0087,Platinum,Retail,Delhi,Partner,Subscription,18,9268.53,6745.92,2522.61
INV000991,2025-11-07,CL0031,Silver,Retail,Hyderabad,Partner,Subscription,10,7067.32,3506.05,3561.27
INV000992,2023-12-28,CL0166,Bronze,Manufacturing,Chennai,Online,Subscription,9,3366.87,2749.12,617.75
INV000993,2025-02-15,CL0023,Bronze,Technology,Bangalore,Online,Services,15,729.96,294.73,435.23
INV000994,2024-10-23,CL0215,Silver,Finance,Bangalore,Partner,Hardware,9,19326.59,4134.28,15192.31
INV000995,2025-06-23,CL0049,Platinum,Healthcare,Bangalore,Online,Subscription,9,13523.79,11077.53,2446.26
INV000996,2025-12-29,CL0143,Platinum,Retail,Delhi,Partner,Services,20,2526.4,2041.57,484.83
INV000997,2025-07-28,CL0162,Bronze,Retail,Mumbai,Direct Sales,Software,19,12975.39,10262.9,2712.49
INV000998,2025-07-02,CL0002,Gold,Finance,Chennai,Direct Sales,Services,19,23810.43,606.19,23204.24
INV000999,2023-03-09,CL0065,Platinum,Retail,Delhi,Online,Services,9,18407.12,8662.01,9745.11
INV001000,2023-03-31,CL0056,Gold,Healthcare,Pune,Partner,Subscription,1,22821.02,14951.76,7869.26
INV001001,2024-01-04,CL0066,Silver,Healthcare,Mumbai,Partner,Services,2,12141.13,1638.71,10502.42
INV001002,2025-11-14,CL0247,Gold,Healthcare,Bangalore,Direct Sales,Hardware,8,24442.78,13309.22,11133.56
INV001003,2023-03-18,CL0056,Platinum,Healthcare,Pune,Direct Sales,Software,14,20980.82,3023.41,17957.41
INV001004,2025-03-28,CL0167,Bronze,Technology,Bangalore,Online,Services,16,24429.75,13454.63,10975.12
INV001005,2023-07-08,CL0067,Gold,Finance,Bangalore,Online,Services,2,10774.15,7262.35,3511.8
INV001006,2023-09-05,CL0063,Silver,Technology,Mumbai,Partner,Hardware,18,8564.5,676.65,7887.85
INV001007,2023-05-19,CL0103,Platinum,Retail,Pune,Online,Services,4,12849.55,3316.91,9532.64
INV001008,2023-12-15,CL0029,Gold,Healthcare,Mumbai,Direct Sales,Services,12,2279.07,2036.69,242.38
INV001009,2025-04-11,CL0064,Gold,Technology,Hyderabad,Partner,Hardware,16,10734.78,1589.1,9145.68
INV001010,2023-01-12,CL0007,Silver,Healthcare,Delhi,Partner,Software,11,12104.37,4348.56,7755.81
INV001011,2023-11-25,CL0103,Gold,Healthcare,Chennai,Partner,Subscription,17,5856.57,2629.11,3227.46
INV001012,2023-02-22,CL0135,Bronze,Healthcare,Hyderabad,Partner,Software,11,8332.06,7247.24,1084.82
INV001013,2024-01-09,CL0181,Gold,Healthcare,Delhi,Online,Services,18,13430.77,6406.09,7024.68
INV001014,2025-07-17,CL0096,Gold,Healthcare,Bangalore,Online,Services,11,1260.69,647.31,613.38
INV001015,2024-09-30,CL0072,Silver,Retail,Pune,Direct Sales,Services,2,11208.46,565.36,10643.1
INV001016,2023-10-27,CL0096,Gold,Finance,Pune,Online,Subscription,3,15567.82,13849.97,1717.85
INV001017,2023-09-07,CL0010,Platinum,Retail,Hyderabad,Online,Subscription,18,12892.07,4981.62,7910.45
INV001018,2025-09-05,CL0144,Bronze,Retail,Hyderabad,Partner,Services,10,8928.77,4097.94,4830.83
INV001019,2025-07-29,CL0110,Gold,Technology,Chennai,Direct Sales,Software,19,22499.63,707.01,21792.62
INV001020,2024-06-12,CL0184,Silver,Technology,Delhi,Direct Sales,Hardware,5,5712.6,1433.57,4279.03
INV001021,2024-06-14,CL0096,Bronze,Finance,Hyderabad,Partner,Software,18,22180.91,4859.55,17321.36
INV001022,2023-12-30,CL0065,Bronze,Technology,Hyderabad,Direct Sales,Subscription,9,14370.69,1361.03,13009.66
INV001023,2023-01-14,CL0036,Bronze,Healthcare,Pune,Online,Subscription,12,16055.41,12018.09,4037.32
INV001024,2025-06-03,CL0102,Platinum,Technology,Delhi,Direct Sales,Software,9,20961.46,8643.99,12317.47
INV001025,2023-08-27,CL0014,Platinum,Finance,Pune,Online,Subscription,1,14473.7,9639.27,4834.43
INV001026,2025-06-27,CL0146,Gold,Healthcare,Delhi,Direct Sales,Hardware,13,24233.29,5288.92,18944.37
INV001027,2023-05-08,CL0098,Gold,Technology,Hyderabad,Direct Sales,Subscription,19,11256.57,2737.37,8519.2
INV001028,2025-05-19,CL0243,Platinum,Healthcare,Bangalore,Partner,Services,4,14169.46,7558.27,6611.19
INV001029,2025-08-30,CL0056,Bronze,Healthcare,Bangalore,Partner,Subscription,2,13307.8,3334.71,9973.09
INV001030,2024-05-25,CL0137,Silver,Manufacturing,Delhi,Online,Subscription,3,24032.56,6190.24,17842.32
INV001031,2023-09-03,CL0221,Bronze,Retail,Hyderabad,Direct Sales,Services,2,9982.97,565.75,9417.22
INV001032,2024-08-30,CL0020,Gold,Finance,Delhi,Online,Hardware,13,14515.98,10926.28,3589.7
INV001033,2024-01-12,CL0047,Bronze,Manufacturing,Pune,Online,Services,17,15324.81,8926.06,6398.75
INV001034,2023-02-11,CL0113,Silver,Retail,Pune,Direct Sales,Software,8,10668.86,8285.8,2383.06
INV001035,2025-04-03,CL0095,Platinum,Healthcare,Chennai,Direct Sales,Subscription,8,7914.08,5788.87,2125.21
INV001036,2024-04-11,CL0192,Platinum,Healthcare,Mumbai,Direct Sales,Software,17,20564.88,4869.77,15695.11
INV001037,2025-03-15,CL0175,Silver,Manufacturing,Pune,Direct Sales,Hardware,19,18773.18,10247.68,8525.5
INV001038,2024-08-11,CL0132,Silver,Healthcare,Chennai,Online,Hardware,10,8947.57,4401.77,4545.8
INV001039,2025-03-22,CL0071,Silver,Retail,Bangalore,Partner,Subscription,2,21068.22,11483.63,9584.59
INV001040,2025-10-23,CL0211,Bronze,Manufacturing,Hyderabad,Partner,Services,20,14295.65,12244.96,2050.69
INV001041,2023-02-11,CL0136,Bronze,Manufacturing,Mumbai,Online,Hardware,2,12054.71,1734.46,10320.25
INV001042,2023-01-05,CL0190,Platinum,Manufacturing,Delhi,Partner,Subscription,5,18610.13,5552.46,13057.67
INV001043,2025-03-19,CL0132,Platinum,Finance,Mumbai,Online,Subscription,12,11734.88,7547.49,4187.39
INV001044,2023-12-23,CL0041,Gold,Finance,Hyderabad,Partner,Software,19,3205.12,2791.69,413.43
INV001045,2023-06-22,CL0005,Bronze,Manufacturing,Hyderabad,Direct Sales,Services,9,17904.69,12374.82,5529.87
INV001046,2024-01-07,CL0227,Silver,Healthcare,Delhi,Direct Sales,Subscription,3,19592.55,3512.61,16079.94
INV001047,2024-03-21,CL0169,Platinum,Healthcare,Delhi,Partner,Software,13,15255.7,7589.41,7666.29
INV001048,2025-11-22,CL0010,Silver,Healthcare,Mumbai,Partner,Subscription,4,15732.4,8316.15,7416.25
INV001049,2023-08-07,CL0171,Silver,Technology,Hyderabad,Partner,Subscription,18,5570.36,3283.82,2286.54
INV001050,2025-11-22,CL0014,Platinum,Manufacturing,Pune,Online,Hardware,7,5561.79,1971.94,3589.85
INV001051,2025-12-05,CL0143,Gold,Healthcare,Mumbai,Online,Software,15,7042.77,3963.52,3079.25
INV001052,2024-10-23,CL0149,Platinum,Retail,Mumbai,Direct Sales,Subscription,18,23518.77,2845.07,20673.7
INV001053,2025-10-31,CL0192,Bronze,Retail,Chennai,Online,Hardware,19,2963.6,1523.65,1439.95
INV001054,2025-01-03,CL0225,Platinum,Retail,Delhi,Partner,Hardware,1,21567.94,3351.52,18216.42
INV001055,2024-04-06,CL0195,Gold,Healthcare,Chennai,Partner,Subscription,15,15467.97,7829.5,7638.47
INV001056,2023-11-26,CL0147,Gold,Manufacturing,Mumbai,Direct Sales,Software,18,8551.12,1637.19,6913.93
INV001057,2025-11-05,CL0224,Platinum,Technology,Mumbai,Partner,Software,9,6192.14,1817.48,4374.66
INV001058,2023-11-09,CL0045,Bronze,Manufacturing,Mumbai,Direct Sales,Hardware,8,17635.62,12968.53,4667.09
INV001059,2023-11-05,CL0199,Platinum,Finance,Bangalore,Direct Sales,Services,20,21953.75,14140.42,7813.33
INV001060,2025-12-22,CL0176,Platinum,Healthcare,Mumbai,Online,Software,2,20945.0,9049.92,11895.08
INV001061,2024-12-13,CL0045,Bronze,Technology,Hyderabad,Online,Software,9,19126.74,14151.25,4975.49
INV001062,2023-09-20,CL0158,Silver,Retail,Bangalore,Online,Subscription,13,5408.93,1256.74,4152.19
INV001063,2023-11-21,CL0207,Silver,Manufacturing,Pune,Direct Sales,Services,1,6703.47,2856.98,3846.49
INV001064,2025-09-09,CL0066,Platinum,Finance,Chennai,Partner,Services,18,13101.92,6192.75,6909.17
INV001065,2025-08-27,CL0081,Platinum,Manufacturing,Bangalore,Direct Sales,Hardware,7,9233.93,3435.83,5798.1
INV001066,2023-07-10,CL0229,Silver,Healthcare,Mumbai,Online,Services,14,9422.32,600.02,8822.3
INV001067,2023-06-02,CL0139,Silver,Retail,Mumbai,Online,Software,15,22263.68,10565.47,11698.21
INV001068,2025-09-18,CL0218,Silver,Manufacturing,Bangalore,Online,Services,1,7086.91,5309.89,1777.02
INV001069,2023-06-25,CL0192,Platinum,Technology,Hyderabad,Partner,Hardware,6,20133.89,12149.85,7984.04
INV001070,2025-12-16,CL0078,Silver,Finance,Chennai,Online,Services,4,18298.72,1532.2,16766.52
INV001071,2023-02-24,CL0066,Platinum,Retail,Chennai,Direct Sales,Hardware,12,5996.31,1173.27,4823.04
INV001072,2025-12-16,CL0206,Silver,Retail,Pune,Direct Sales,Software,19,5969.35,3189.87,2779.48
INV001073,2025-10-01,CL0202,Bronze,Finance,Chennai,Direct Sales,Software,9,23941.28,13204.36,10736.92
INV001074,2023-07-30,CL0190,Silver,Finance,Bangalore,Online,Hardware,1,12756.24,933.42,11822.82
INV001075,2025-12-01,CL0106,Platinum,Retail,Delhi,Partner,Subscription,19,10054.53,1820.49,8234.04
INV001076,2023-10-03,CL0237,Platinum,Retail,Chennai,Direct Sales,Services,4,20368.38,13792.76,6575.62
INV001077,2024-04-18,CL0196,Silver,Retail,Bangalore,Direct Sales,Software,13,11005.3,8927.61,2077.69
INV001078,2025-03-22,CL0112,Gold,Healthcare,Delhi,Online,Software,14,15216.26,2853.23,12363.03
INV001079,2023-05-24,CL0125,Silver,Technology,Chennai,Partner,Software,10,6280.63,5595.62,685.01
INV001080,2023-01-06,CL0105,Gold,Retail,Bangalore,Direct Sales,Hardware,20,20985.0,8512.56,12472.44
INV001081,2023-05-23,CL0144,Bronze,Finance,Hyderabad,Online,Subscription,4,11780.65,5835.24,5945.41
INV001082,2025-07-29,CL0093,Bronze,Technology,Hyderabad,Direct Sales,Software,14,16991.79,3887.48,13104.31
INV001083,2024-01-20,CL0027,Bronze,Retail,Delhi,Direct Sales,Services,19,24597.39,12467.65,12129.74
INV001084,2025-07-10,CL0167,Gold,Finance,Hyderabad,Partner,Hardware,10,24780.94,622.98,24157.96
INV001085,2024-02-27,CL0065,Bronze,Technology,Bangalore,Online,Software,3,3117.87,2234.65,883.22
INV001086,2024-11-28,CL0146,Gold,Manufacturing,Hyderabad,Direct Sales,Services,7,20047.21,6516.72,13530.49
INV001087,2025-06-14,CL0033,Silver,Finance,Bangalore,Online,Hardware,20,9059.19,4857.57,4201.62
INV001088,2025-02-20,CL0184,Gold,Healthcare,Hyderabad,Online,Hardware,9,2053.37,1196.6,856.77
INV001089,2023-03-30,CL0044,Bronze,Healthcare,Mumbai,Partner,Services,4,2231.96,848.83,1383.13
INV001090,2024-09-20,CL0189,Gold,Retail,Mumbai,Direct Sales,Software,8,5344.28,467.05,4877.23
INV001091,2023-03-25,CL0112,Gold,Manufacturing,Hyderabad,Direct Sales,Hardware,5,9383.27,6892.02,2491.25
INV001092,2023-05-17,CL0148,Silver,Healthcare,Pune,Online,Subscription,9,8245.91,7329.55,916.36
INV001093,2024-04-29,CL0181,Platinum,Manufacturing,Hyderabad,Partner,Software,13,6671.77,4156.11,2515.66
INV001094,2023-09-24,CL0236,Bronze,Finance,Chennai,Online,Software,10,13725.18,11800.3,1924.88
INV001095,2025-01-06,CL0186,Platinum,Finance,Mumbai,Online,Subscription,17,15565.78,5601.56,9964.22
INV001096,2023-06-01,CL0049,Gold,Technology,Pune,Partner,Software,17,10695.21,2972.84,7722.37
INV001097,2023-05-02,CL0191,Silver,Finance,Mumbai,Partner,Software,17,23495.88,883.1,22612.78
INV001098,2023-04-06,CL0125,Gold,Retail,Bangalore,Partner,Subscription,9,21748.83,14947.8,6801.03
INV001099,2025-03-06,CL0007,Platinum,Healthcare,Chennai,Online,Subscription,13,14477.53,10349.55,4127.98
INV001100,2024-12-16,CL0070,Gold,Healthcare,Pune,Direct Sales,Hardware,18,19975.51,1030.37,18945.14
INV001101,2023-11-19,CL0182,Gold,Retail,Pune,Online,Services,7,23922.06,11654.7,12267.36
INV001102,2023-11-03,CL0160,Bronze,Finance,Chennai,Direct Sales,Subscription,2,22360.06,7925.37,14434.69
INV001103,2023-08-07,CL0074,Bronze,Manufacturing,Mumbai,Partner,Hardware,10,19281.26,1752.62,17528.64
INV001104,2023-11-28,CL0166,Gold,Finance,Pune,Partner,Subscription,5,24821.97,10493.05,14328.92
INV001105,2024-07-11,CL0148,Gold,Finance,Bangalore,Partner,Subscription,3,12739.12,8761.98,3977.14
INV001106,2023-09-25,CL0197,Platinum,Healthcare,Delhi,Partner,Hardware,10,11597.82,6944.83,4652.99
INV001107,2024-05-08,CL0034,Bronze,Healthcare,Bangalore,Partner,Software,9,8920.82,289.62,8631.2
INV001108,2024-12-24,CL0051,Platinum,Manufacturing,Hyderabad,Direct Sales,Services,11,7747.58,4097.94,3649.64
INV001109,2025-12-31,CL0228,Silver,Technology,Delhi,Online,Services,18,8113.66,2235.87,5877.79
INV001110,2023-06-08,CL0218,Gold,Technology,Delhi,Online,Services,7,15731.77,9156.68,6575.09
INV001111,2024-08-21,CL0096,Platinum,Retail,Chennai,Partner,Hardware,20,13135.53,8987.75,4147.78
INV001112,2025-04-28,CL0019,Gold,Manufacturing,Mumbai,Partner,Services,13,21468.73,4352.41,17116.32
INV001113,2024-10-26,CL0051,Bronze,Technology,Mumbai,Direct Sales,Software,4,12489.22,8510.72,3978.5
INV001114,2025-01-22,CL0033,Silver,Manufacturing,Delhi,Online,Hardware,6,17482.66,2021.35,15461.31
INV001115,2023-10-15,CL0190,Gold,Finance,Bangalore,Online,Software,5,11079.73,2553.45,8526.28
INV001116,2025-11-06,CL0226,Platinum,Technology,Bangalore,Direct Sales,Subscription,14,6844.74,3367.03,3477.71
INV001117,2024-06-17,CL0109,Gold,Technology,Bangalore,Direct Sales,Hardware,4,16339.73,4349.75,11989.98
INV001118,2024-01-25,CL0166,Gold,Healthcare,Delhi,Partner,Hardware,1,21780.9,14315.87,7465.03
INV001119,2023-01-03,CL0023,Bronze,Healthcare,Hyderabad,Direct Sales,Hardware,8,22240.48,3557.34,18683.14
INV001120,2024-11-19,CL0248,Silver,Technology,Chennai,Partner,Hardware,18,15290.82,2675.72,12615.1
INV001121,2024-11-27,CL0001,Silver,Healthcare,Hyderabad,Direct Sales,Hardware,14,7764.68,6426.75,1337.93
INV001122,2024-04-23,CL0063,Gold,Retail,Mumbai,Partner,Services,18,1437.41,1105.84,331.57
INV001123,2024-06-04,CL0225,Bronze,Finance,Hyderabad,Direct Sales,Software,17,5693.76,972.17,4721.59
INV001124,2025-04-21,CL0051,Bronze,Retail,Pune,Partner,Subscription,14,2756.14,1378.55,1377.59
INV001125,2025-03-01,CL0001,Bronze,Manufacturing,Pune,Online,Subscription,18,1843.71,479.88,1363.83
INV001126,2023-08-02,CL0130,Gold,Technology,Hyderabad,Online,Hardware,10,9554.25,6704.43,2849.82
INV001127,2025-06-13,CL0201,Gold,Healthcare,Hyderabad,Online,Subscription,4,11227.58,7269.2,3958.38
INV001128,2024-04-30,CL0019,Silver,Retail,Delhi,Online,Services,6,14250.4,12117.08,2133.32
INV001129,2025-01-13,CL0128,Gold,Healthcare,Mumbai,Direct Sales,Subscription,15,5236.1,3378.09,1858.01
INV001130,2023-08-27,CL0036,Silver,Manufacturing,Chennai,Direct Sales,Subscription,15,2254.51,1968.86,285.65
INV001131,2023-08-06,CL0046,Silver,Manufacturing,Delhi,Direct Sales,Hardware,17,12796.4,9587.09,3209.31
INV001132,2024-05-13,CL0103,Bronze,Manufacturing,Chennai,Direct Sales,Subscription,2,4875.43,624.06,4251.37
INV001133,2025-02-14,CL0001,Silver,Retail,Bangalore,Partner,Software,20,23429.27,13480.42,9948.85
INV001134,2023-03-04,CL0111,Silver,Retail,Pune,Direct Sales,Hardware,4,14844.11,7622.83,7221.28
INV001135,2023-03-31,CL0167,Gold,Healthcare,Pune,Partner,Services,3,16204.59,1124.29,15080.3
INV001136,2023-11-30,CL0140,Silver,Manufacturing,Pune,Partner,Software,7,19069.98,12534.18,6535.8
INV001137,2023-09-01,CL0035,Bronze,Healthcare,Delhi,Partner,Hardware,8,19749.09,13350.78,6398.31
INV001138,2025-07-30,CL0213,Gold,Healthcare,Mumbai,Partner,Subscription,14,9985.12,7390.31,2594.81
INV001139,2024-01-17,CL0199,Bronze,Retail,Chennai,Partner,Software,14,6523.61,1464.76,5058.85
INV001140,2023-09-15,CL0128,Gold,Manufacturing,Hyderabad,Partner,Software,18,16405.17,226.06,16179.11
INV001141,2023-05-24,CL0030,Gold,Finance,Hyderabad,Partner,Software,17,8348.68,2735.04,5613.64
INV001142,2023-05-29,CL0102,Bronze,Retail,Delhi,Online,Services,11,1502.19,882.56,619.63
INV001143,2024-12-19,CL0219,Silver,Retail,Pune,Online,Hardware,13,13609.09,1070.01,12539.08
INV001144,2024-11-10,CL0206,Bronze,Technology,Hyderabad,Partner,Hardware,4,11565.62,7344.28,4221.34
INV001145,2025-09-18,CL0155,Gold,Technology,Mumbai,Partner,Software,10,18034.33,10377.89,7656.44
INV001146,2024-11-16,CL0110,Gold,Technology,Delhi,Online,Subscription,11,1765.19,1265.72,499.47
INV001147,2025-01-27,CL0212,Gold,Manufacturing,Hyderabad,Online,Software,4,701.84,297.48,404.36
INV001148,2025-05-24,CL0243,Bronze,Technology,Hyderabad,Online,Software,13,23027.53,9907.8,13119.73
INV001149,2023-09-28,CL0242,Gold,Retail,Mumbai,Direct Sales,Software,14,4455.55,2780.61,1674.94
INV001150,2023-03-06,CL0076,Platinum,Technology,Pune,Online,Software,2,4424.85,3552.36,872.49
INV001151,2023-11-08,CL0012,Gold,Manufacturing,Chennai,Direct Sales,Subscription,9,21999.6,9990.67,12008.93
INV001152,2025-05-26,CL0133,Bronze,Retail,Chennai,Direct Sales,Subscription,3,11222.59,5298.95,5923.64
INV001153,2023-08-26,CL0142,Silver,Finance,Mumbai,Online,Hardware,4,15811.59,10725.9,5085.69
INV001154,2023-10-30,CL0132,Platinum,Retail,Hyderabad,Online,Services,3,21346.7,1864.48,19482.22
INV001155,2024-08-09,CL0220,Silver,Finance,Chennai,Online,Software,9,23721.09,7806.4,15914.69
INV001156,2025-12-01,CL0176,Gold,Finance,Mumbai,Partner,Hardware,2,13273.21,11299.87,1973.34
INV001157,2024-12-12,CL0156,Bronze,Healthcare,Chennai,Partner,Subscription,10,6018.16,1301.88,4716.28
INV001158,2025-08-16,CL0061,Platinum,Retail,Hyderabad,Online,Hardware,6,16034.86,4410.79,11624.07
INV001159,2023-08-10,CL0139,Gold,Healthcare,Bangalore,Direct Sales,Subscription,4,8986.61,3242.11,5744.5
INV001160,2024-12-11,CL0067,Platinum,Manufacturing,Chennai,Direct Sales,Hardware,13,6298.92,4746.36,1552.56
INV001161,2025-04-20,CL0169,Platinum,Healthcare,Hyderabad,Direct Sales,Services,15,23436.75,6455.89,16980.86
INV001162,2023-12-13,CL0140,Gold,Manufacturing,Bangalore,Partner,Services,2,12906.63,6351.42,6555.21
INV001163,2023-01-30,CL0043,Bronze,Finance,Delhi,Online,Services,8,24274.41,1549.63,22724.78
INV001164,2023-01-26,CL0061,Bronze,Finance,Bangalore,Online,Services,12,5460.0,2468.42,2991.58
INV001165,2024-12-13,CL0039,Bronze,Manufacturing,Bangalore,Partner,Software,10,4022.23,1057.66,2964.57
INV001166,2025-04-30,CL0152,Gold,Manufacturing,Delhi,Online,Software,1,4652.65,4146.53,506.12
INV001167,2023-04-11,CL0156,Bronze,Retail,Hyderabad,Online,Software,17,19650.16,5685.0,13965.16
INV001168,2025-12-19,CL0063,Silver,Retail,Chennai,Direct Sales,Subscription,17,19570.08,659.13,18910.95
INV001169,2024-12-25,CL0021,Silver,Healthcare,Pune,Partner,Services,11,18442.81,5099.98,13342.83
INV001170,2025-05-10,CL0206,Silver,Retail,Pune,Direct Sales,Software,4,16022.56,4961.53,11061.03
INV001171,2024-05-23,CL0223,Bronze,Technology,Hyderabad,Direct Sales,Services,8,21532.49,10173.67,11358.82
INV001172,2024-03-18,CL0005,Gold,Retail,Pune,Direct Sales,Subscription,3,20236.89,6086.8,14150.09
INV001173,2023-09-29,CL0171,Platinum,Retail,Pune,Direct Sales,Software,14,24207.4,5576.33,18631.07
INV001174,2025-09-18,CL0231,Bronze,Finance,Bangalore,Partner,Software,1,5821.54,2662.22,3159.32
INV001175,2023-10-09,CL0144,Silver,Finance,Delhi,Direct Sales,Subscription,9,20667.03,3469.75,17197.28
INV001176,2023-08-14,CL0034,Platinum,Finance,Mumbai,Partner,Software,16,17868.95,2828.61,15040.34
INV001177,2025-05-17,CL0166,Gold,Finance,Pune,Online,Services,7,1722.85,258.8,1464.05
INV001178,2025-07-05,CL0106,Silver,Healthcare,Hyderabad,Direct Sales,Subscription,13,20445.97,3879.57,16566.4
INV001179,2023-12-23,CL0019,Bronze,Manufacturing,Mumbai,Partner,Software,7,21221.59,11858.09,9363.5
INV001180,2024-02-27,CL0089,Gold,Retail,Pune,Online,Services,2,8307.02,6359.01,1948.01
INV001181,2025-01-29,CL0245,Platinum,Healthcare,Mumbai,Partner,Hardware,16,22260.28,258.67,22001.61
INV001182,2024-04-22,CL0103,Silver,Retail,Delhi,Online,Subscription,17,9075.43,1807.67,7267.76
INV001183,2025-06-27,CL0041,Bronze,Healthcare,Bangalore,Partner,Hardware,16,24119.88,7708.96,16410.92
INV001184,2023-11-28,CL0234,Platinum,Technology,Hyderabad,Partner,Software,15,5431.11,4744.09,687.02
INV001185,2023-01-19,CL0111,Gold,Finance,Pune,Partner,Subscription,11,14234.68,10777.11,3457.57
INV001186,2024-08-26,CL0063,Bronze,Retail,Chennai,Partner,Services,7,7764.64,1291.56,6473.08
INV001187,2025-08-22,CL0222,Silver,Manufacturing,Delhi,Direct Sales,Subscription,17,10722.66,7324.27,3398.39
INV001188,2023-07-27,CL0009,Platinum,Finance,Pune,Partner,Hardware,10,9425.07,3576.3,5848.77
INV001189,2025-03-02,CL0086,Bronze,Manufacturing,Hyderabad,Partner,Subscription,5,9701.49,496.73,9204.76
INV001190,2025-06-22,CL0247,Bronze,Manufacturing,Pune,Partner,Hardware,15,4249.89,2154.43,2095.46
INV001191,2024-09-22,CL0120,Platinum,Finance,Hyderabad,Online,Hardware,15,3077.33,1097.93,1979.4
INV001192,2025-02-25,CL0051,Gold,Retail,Pune,Partner,Services,4,9325.41,5922.04,3403.37
INV001193,2024-08-02,CL0099,Gold,Technology,Delhi,Direct Sales,Services,13,19658.46,11461.33,8197.13
INV001194,2025-08-09,CL0222,Gold,Finance,Pune,Partner,Services,5,9792.62,211.46,9581.16
INV001195,2025-08-02,CL0029,Gold,Healthcare,Delhi,Direct Sales,Hardware,5,18752.83,13901.06,4851.77
INV001196,2023-12-10,CL0191,Gold,Healthcare,Chennai,Partner,Services,3,23969.64,14651.77,9317.87
INV001197,2023-01-05,CL0066,Bronze,Technology,Mumbai,Partner,Subscription,15,24208.11,6674.5,17533.61
INV001198,2023-08-31,CL0097,Gold,Finance,Delhi,Partner,Hardware,3,19084.03,8868.08,10215.95
INV001199,2023-06-24,CL0078,Platinum,Finance,Mumbai,Online,Subscription,4,8932.84,659.29,8273.55
INV001200,2024-03-04,CL0017,Silver,Manufacturing,Bangalore,Online,Software,4,18007.71,10382.81,7624.9
INV001201,2025-07-16,CL0162,Gold,Manufacturing,Hyderabad,Online,Software,20,10089.4,8895.38,1194.02
INV001202,2023-12-19,CL0175,Gold,Healthcare,Mumbai,Online,Software,20,18966.44,9569.76,9396.68
INV001203,2024-02-05,CL0030,Platinum,Healthcare,Pune,Direct Sales,Subscription,20,15177.94,4049.83,11128.11
INV001204,2023-01-18,CL0112,Gold,Healthcare,Pune,Direct Sales,Hardware,11,23697.76,11004.25,12693.51
INV001205,2023-08-19,CL0197,Bronze,Technology,Hyderabad,Direct Sales,Hardware,8,12995.06,3316.96,9678.1
INV001206,2023-03-14,CL0167,Platinum,Manufacturing,Delhi,Partner,Services,17,24999.51,10074.42,14925.09
INV001207,2023-06-27,CL0240,Gold,Retail,Hyderabad,Online,Subscription,15,21160.46,10214.84,10945.62
INV001208,2025-03-30,CL0039,Silver,Manufacturing,Mumbai,Partner,Hardware,3,871.43,488.53,382.9
INV001209,2025-05-12,CL0135,Silver,Manufacturing,Delhi,Partner,Software,15,10522.64,394.38,10128.26
INV001210,2024-09-02,CL0115,Bronze,Retail,Chennai,Online,Subscription,5,2016.64,258.1,1758.54
INV001211,2023-10-16,CL0061,Bronze,Retail,Pune,Online,Services,16,2036.6,1284.59,752.01
